scheme,dataset_name,seed,correlated_KL,architecture,hidden_layer_size,num_attention_heads,lr,AC@1,AC@3,AC@5,AC@10,Avg@10,total_params,flops,window_size,early_stopping,num_epochs,AMOC_Loss,mean_std_recon_loss,outer_hidden_dim,outer_heads_num,num_vars,alpha_lv,time_freq_representation,combine_method,main_model,encoder_alpha,decoder_alpha,encoder_gamma (smooth),decoder_gamma,encoder_lambda (sparse),decoder_lambda,beta,AC@1_metric,AC@3_metric,AC@5_metric,AC@10_metric,AC@1_node,AC@3_node,AC@5_node,AC@10_node,AC@1_service,AC@3_service,AC@5_service,AC@10_service,RCA_coverage,mrr,hr@1,hr@3,hr@5,hr@10,auc@10,std_ac,coverage,avg_time,throughput,model_mem_mb,peak_mem_mb,train_total_time,train_avg_epoch_time,train_throughput,train_peak_mem_mb,temporal_mixer,disable_orth_proj
batadalTimeMixerpp_(no mean)_normal_KL29_172507_16_0.0001_1_window_16,batadal,1,normal_KL,TimeMixerpp,256,0,0.0001,0.0,0.0,0.08571428571428573,0.15833333333333335,0.06418367346938776,576557,0,16,0,200,0,0,128,2,43,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.07387298985920407,0.0,0.0,0.0,0.2857142857142857,0.06418367346938776,0.048101852733371815,1.0,0.11219229542855048,8.913268029504296,7.8543701171875,503.9375,0,0,0,0,1,0
batadaliTransformer_(no mean)_normal_KL29_172553_16_0.0001_2_window_16,batadal,2,normal_KL,iTransformer,256,0,0.0001,0.14285714285714285,0.09523809523809523,0.1142857142857143,0.19047619047619047,0.1364285714285714,800015,0,16,0,200,0,0,128,2,43,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.06278783994504429,0.0,0.0,0.14285714285714285,0.14285714285714285,0.1364285714285714,0.024927332029043296,1.0,0.07139503014286674,14.00657718049738,3.8239822387695312,497.47265625,0,0,0,0,1,0
batadalTimeMixerpp_(no mean)_normal_KL29_172640_16_0.0001_2_window_16,batadal,2,normal_KL,TimeMixerpp,256,0,0.0001,0.14285714285714285,0.047619047619047616,0.08571428571428573,0.15595238095238098,0.11573129251700683,576557,0,16,0,200,0,0,128,2,43,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.03724030923234407,0.0,0.0,0.0,0.0,0.11573129251700683,0.034921741541643604,1.0,0.1241476757142144,8.054923253673964,7.8543701171875,503.96484375,0,0,0,0,1,0
batadaliTransformer_(no mean)_normal_KL29_172726_16_0.0001_3_window_16,batadal,3,normal_KL,iTransformer,256,0,0.0001,0.0,0.0,0.07619047619047618,0.1464285714285714,0.0764455782312925,800015,0,16,0,200,0,0,128,2,43,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.06110371466487958,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0764455782312925,0.06624546982748455,1.0,0.07288551114288566,13.720148000877534,3.8239822387695312,497.43359375,0,0,0,0,1,0
batadalTimeMixerpp_(no mean)_normal_KL29_172813_16_0.0001_3_window_16,batadal,3,normal_KL,TimeMixerpp,256,0,0.0001,0.14285714285714285,0.14285714285714285,0.19047619047619047,0.26785714285714285,0.1950170068027211,576557,0,16,0,200,0,0,128,2,43,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.10168650793650792,0.0,0.0,0.14285714285714285,0.42857142857142855,0.1950170068027211,0.042239916808439575,1.0,0.11035803885709226,9.06141510266367,7.8543701171875,503.95703125,0,0,0,0,1,0
batadalGVAR_(no mean)_normal_KL03_125407_16_0.0001_1_window_16,batadal,1,normal_KL,GVAR,256,0,0.0001,0.2857142857142857,0.2857142857142857,0.2285714285714286,0.2833333333333333,0.24789115646258503,14205015,0,16,0,200,0,0,128,2,43,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.21323081680224537,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.24789115646258503,0.03180182981034909,1.0,0.4932615585714432,2.027321980849561,54.959999084472656,459.58984375,0,0,0,0,1,0
batadalcLSTM_(no mean)_normal_KL03_125520_16_0.0001_1_window_16,batadal,1,normal_KL,cLSTM,256,0,0.0001,0.42857142857142855,0.19047619047619047,0.14285714285714285,0.15119047619047618,0.1954931972789115,13264683,0,16,0,200,0,0,128,2,43,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.21630675916390202,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.1954931972789115,0.08782581163537186,1.0,1.4812744448571655,0.6750943442465361,51.37291717529297,512.140625,0,0,0,0,1,0
batadalCUTS_PLUS_(no mean)_normal_KL03_125638_16_0.0001_1_window_16,batadal,1,normal_KL,CUTS_PLUS,256,0,0.0001,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.25952380952380955,0.18408163265306124,265828,0,16,0,200,0,0,128,2,43,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.2923658352229781,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.8571428571428571,0.18408163265306124,0.05212074250034762,1.0,0.6873071594285582,1.4549535622929073,1.7862205505371094,491.6171875,0,0,0,0,1,0
batadalGVAR_(no mean)_normal_KL03_125736_16_0.0001_2_window_16,batadal,2,normal_KL,GVAR,256,0,0.0001,0.42857142857142855,0.19047619047619047,0.17142857142857146,0.1976190476190476,0.20670068027210883,14205015,0,16,0,200,0,0,128,2,43,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.22440188761159247,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.20670068027210883,0.07627107162174164,1.0,0.34796920685711746,2.873817511129996,54.959999084472656,582.65625,0,0,0,0,1,0
batadalcLSTM_(no mean)_normal_KL03_125836_16_0.0001_2_window_16,batadal,2,normal_KL,cLSTM,256,0,0.0001,0.2857142857142857,0.19047619047619047,0.17142857142857146,0.16904761904761906,0.18074829931972788,13264683,0,16,0,200,0,0,128,2,43,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.2178834135280128,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.18074829931972788,0.04058272152426309,1.0,1.490185803142887,0.6710572586928039,51.37291717529297,542.92578125,0,0,0,0,1,0
