scheme,dataset_name,seed,correlated_KL,architecture,hidden_layer_size,num_attention_heads,lr,AC@1,AC@3,AC@5,AC@10,Avg@10,total_params,window_size,early_stopping,num_epochs,AMOC_Loss,mean_std_recon_loss,outer_hidden_dim,outer_heads_num,num_vars,alpha_lv,time_freq_representation,combine_method,main_model,encoder_alpha,decoder_alpha,encoder_gamma (smooth),decoder_gamma,encoder_lambda (sparse),decoder_lambda,beta,AC@1_metric,AC@3_metric,AC@5_metric,AC@10_metric,AC@1_node,AC@3_node,AC@5_node,AC@10_node,AC@1_service,AC@3_service,AC@5_service,AC@10_service,RCA_coverage,mrr,hr@1,hr@3,hr@5,hr@10,auc@10,std_ac,coverage,avg_time,throughput,model_mem_mb,peak_mem_mb,train_total_time,train_avg_epoch_time,train_throughput,train_peak_mem_mb,temporal_mixer,disable_orth_proj,use_MoM
aiopstorai_(no mean)_normal_KL03_071407_20_0.0001_2_window_20,aiops,2,normal_KL,torai,128,0,0.0001,0.21739130434782608,0.3511705685618734,0.386622073578596,0.3925678186547752,0.3575083612040136,0,20,0,100,0,0,0,0,40,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.40790244776174883,0.21739130434782608,0.5585284280936454,0.5852842809364549,0.802675585284281,0.3575083612040136,0.05224854570857645,0.21056338028169014,0,0,0,0,0,0,0,0,0,0,tinyMoM
aiopsbaro_(no mean)_normal_KL03_072154_20_0.0001_2_window_20,aiops,2,normal_KL,baro,128,0,0.0001,0.20066889632107024,0.2764771460423634,0.32575250836120395,0.3341880341880338,0.2975569358178054,0,20,0,100,0,0,0,0,40,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.4382385730211817,0.20066889632107024,0.5317725752508361,0.8160535117056856,0.9899665551839465,0.2975569358178054,0.04285334096683884,0.21056338028169014,0,0,0,0,0,0,0,0,0,0,tinyMoM
aiopsrcd_(no mean)_normal_KL03_072306_20_0.0001_2_window_20,aiops,2,normal_KL,rcd,128,0,0.0001,0.09698996655518395,0.09698996655518395,0.15518394648829423,0.17030843552582667,0.13831448744492214,0,20,0,100,0,0,0,0,40,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.36780936454849494,0.09698996655518395,0.3879598662207358,0.8561872909698997,1.0,0.13831448744492214,0.027967874677691355,0.21056338028169014,0,0,0,0,0,0,0,0,0,0,tinyMoM
aiopsGVAR_(no mean)_normal_KL03_072859_20_0.0001_2_window_20,aiops,2,normal_KL,GVAR,256,0,0.0001,0.16722408026755853,0.1928651059085841,0.20602006688963198,0.26086956521739135,0.21178027286722934,9262272,20,0,200,0,0,0,0,40,0,normal,gated,aerca_based,1.0,1.0,0.2,0.2,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.40714637225247113,0.3511705685618729,0.38461538461538464,0.41471571906354515,0.4983277591973244,0.21178027286722934,0.02754803101823534,0.21056338028169014,0.05966618069039539,16.759913043352753,36.102081298828125,160.51611328125,6.725041627883911,0.3202400775182815,14339.24209482449,455.0908203125,0,0,tinyMoM
aiopstorai_(no mean)_normal_KL03_073014_20_0.0001_2_window_20,aiops,2,normal_KL,torai,128,0,0.0001,0.2140468227424749,0.3511705685618734,0.386622073578596,0.38260869565217315,0.3562523225566705,0,20,0,100,0,0,0,0,50,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.4062992866383479,0.2140468227424749,0.5585284280936454,0.5852842809364549,0.7792642140468228,0.3562523225566705,0.052148262834261584,0.21056338028169014,0,0,0,0,0,0,0,0,0,0,tinyMoM
aiopsbaro_(no mean)_normal_KL03_073922_20_0.0001_2_window_20,aiops,2,normal_KL,baro,128,0,0.0001,0.3177257525083612,0.3534002229654398,0.3163879598662201,0.34113712374581967,0.3302147369538674,0,20,0,100,0,0,0,0,50,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.33760249783661156,0.20066889632107024,0.44816053511705684,0.44816053511705684,0.5919732441471572,0.3302147369538674,0.016001444943826323,0.21056338028169014,0,0,0,0,0,0,0,0,0,0,tinyMoM
aiopsrcd_(no mean)_normal_KL03_074047_20_0.0001_2_window_20,aiops,2,normal_KL,rcd,128,0,0.0001,0.2909698996655518,0.2263099219620956,0.17458193979933104,0.1939799331103676,0.20375975473801552,0,20,0,100,0,0,0,0,50,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.21704824161345904,0.09698996655518395,0.2909698996655518,0.2909698996655518,0.43478260869565216,0.20375975473801552,0.03165296200678681,0.21056338028169014,0,0,0,0,0,0,0,0,0,0,tinyMoM
aiopsGVAR_(no mean)_normal_KL03_074801_20_0.0001_2_window_20,aiops,2,normal_KL,GVAR,256,0,0.0001,0.20066889632107024,0.21627647714604267,0.2220735785953178,0.2542920847268675,0.22763669904974257,13705612,20,0,200,0,0,0,0,50,0,normal,gated,aerca_based,1.0,1.0,0.2,0.2,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.4019523115698492,0.35451505016722407,0.39464882943143814,0.4180602006688963,0.46153846153846156,0.22763669904974257,0.019483024488679477,0.21056338028169014,0.07282691177317131,13.731187766338731,53.061805725097656,231.84326171875,64.8319821357727,0.3241599106788635,14165.847930989747,680.2880859375,0,0,tinyMoM
aiopstorai_(no mean)_normal_KL03_075055_20_0.0001_3_window_20,aiops,3,normal_KL,torai,128,0,0.0001,0.16666666666666666,0.27777777777777724,0.3666666666666669,0.5,0.36146825396825394,0,20,0,100,0,0,0,0,20,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.47222222222222215,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.36146825396825394,0.08929126085064717,0.12253521126760564,0,0,0,0,0,0,0,0,0,0,tinyMoM
aiopsbaro_(no mean)_normal_KL03_075526_20_0.0001_3_window_20,aiops,3,normal_KL,baro,128,0,0.0001,0.5,0.4444444444444451,0.4000000000000014,0.5555555555555554,0.45646825396825436,0,20,0,100,0,0,0,0,20,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.4166666666666667,0.16666666666666666,0.6666666666666666,1.0,1.0,0.45646825396825436,0.05387744753124179,0.12253521126760564,0,0,0,0,0,0,0,0,0,0,tinyMoM
aiopsrcd_(no mean)_normal_KL03_075606_20_0.0001_3_window_20,aiops,3,normal_KL,rcd,128,0,0.0001,0.5,0.4444444444444451,0.4000000000000014,0.5555555555555554,0.45646825396825436,0,20,0,100,0,0,0,0,20,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.4166666666666667,0.16666666666666666,0.6666666666666666,1.0,1.0,0.45646825396825436,0.05387744753124179,0.12253521126760564,0,0,0,0,0,0,0,0,0,0,tinyMoM
aiopsGVAR_(no mean)_normal_KL03_075919_20_0.0001_3_window_20,aiops,3,normal_KL,GVAR,256,0,0.0001,0.5,0.4444444444444451,0.4000000000000014,0.5555555555555554,0.45646825396825436,3305392,20,0,200,0,0,0,0,20,0,normal,gated,aerca_based,1.0,1.0,0.2,0.2,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,1.0,1.0,1.0,1.0,1.0,0.45646825396825436,0.05387744753124179,0.12253521126760564,0.05306444496944033,18.84501007361704,13.364425659179688,68.5185546875,5.5673158168792725,0.26511027699425105,17321.09389369156,152.0673828125,0,0,tinyMoM
aiopstorai_(no mean)_normal_KL03_080019_20_0.0001_3_window_20,aiops,3,normal_KL,torai,128,0,0.0001,0.21739130434782608,0.3511705685618734,0.386622073578596,0.3925678186547752,0.3575083612040136,0,20,0,100,0,0,0,0,40,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.40790244776174883,0.21739130434782608,0.5585284280936454,0.5852842809364549,0.802675585284281,0.3575083612040136,0.05224854570857645,0.21056338028169014,0,0,0,0,0,0,0,0,0,0,tinyMoM
aiopsbaro_(no mean)_normal_KL03_080800_20_0.0001_3_window_20,aiops,3,normal_KL,baro,128,0,0.0001,0.20066889632107024,0.2764771460423634,0.32575250836120395,0.3341880341880338,0.2975569358178054,0,20,0,100,0,0,0,0,40,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.4382385730211817,0.20066889632107024,0.5317725752508361,0.8160535117056856,0.9899665551839465,0.2975569358178054,0.04285334096683884,0.21056338028169014,0,0,0,0,0,0,0,0,0,0,tinyMoM
aiopsrcd_(no mean)_normal_KL03_080913_20_0.0001_3_window_20,aiops,3,normal_KL,rcd,128,0,0.0001,0.09698996655518395,0.09698996655518395,0.15518394648829423,0.17030843552582667,0.13831448744492214,0,20,0,100,0,0,0,0,40,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.36780936454849494,0.09698996655518395,0.3879598662207358,0.8561872909698997,1.0,0.13831448744492214,0.027967874677691355,0.21056338028169014,0,0,0,0,0,0,0,0,0,0,tinyMoM
aiopsGVAR_(no mean)_normal_KL03_081508_20_0.0001_3_window_20,aiops,3,normal_KL,GVAR,256,0,0.0001,0.14046822742474915,0.16722408026755844,0.19531772575250825,0.23931623931623922,0.1934136274353665,9262272,20,0,200,0,0,0,0,40,0,normal,gated,aerca_based,1.0,1.0,0.2,0.2,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.4054734939648268,0.35451505016722407,0.3879598662207358,0.4013377926421405,0.48494983277591974,0.1934136274353665,0.02830797855430601,0.21056338028169014,0.0600666991843029,16.6481596888102,36.102081298828125,160.51611328125,6.32266902923584,0.301079477582659,15251.786793536276,455.0908203125,0,0,tinyMoM
aiopstorai_(no mean)_normal_KL03_081624_20_0.0001_3_window_20,aiops,3,normal_KL,torai,128,0,0.0001,0.2140468227424749,0.3511705685618734,0.386622073578596,0.38260869565217315,0.3562523225566705,0,20,0,100,0,0,0,0,50,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.4062992866383479,0.2140468227424749,0.5585284280936454,0.5852842809364549,0.7792642140468228,0.3562523225566705,0.052148262834261584,0.21056338028169014,0,0,0,0,0,0,0,0,0,0,tinyMoM
aiopsbaro_(no mean)_normal_KL03_082536_20_0.0001_3_window_20,aiops,3,normal_KL,baro,128,0,0.0001,0.3177257525083612,0.3534002229654398,0.3163879598662201,0.34113712374581967,0.3302147369538674,0,20,0,100,0,0,0,0,50,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.33760249783661156,0.20066889632107024,0.44816053511705684,0.44816053511705684,0.5919732441471572,0.3302147369538674,0.016001444943826323,0.21056338028169014,0,0,0,0,0,0,0,0,0,0,tinyMoM
aiopsrcd_(no mean)_normal_KL03_082703_20_0.0001_3_window_20,aiops,3,normal_KL,rcd,128,0,0.0001,0.2909698996655518,0.2263099219620956,0.17458193979933104,0.1939799331103676,0.20375975473801552,0,20,0,100,0,0,0,0,50,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.21704824161345904,0.09698996655518395,0.2909698996655518,0.2909698996655518,0.43478260869565216,0.20375975473801552,0.03165296200678681,0.21056338028169014,0,0,0,0,0,0,0,0,0,0,tinyMoM
aiopsGVAR_(no mean)_normal_KL03_083419_20_0.0001_3_window_20,aiops,3,normal_KL,GVAR,256,0,0.0001,0.26421404682274247,0.24191750278706795,0.2236343366778149,0.2603121516164997,0.24471439188830496,13705612,20,0,200,0,0,0,0,50,0,normal,gated,aerca_based,1.0,1.0,0.2,0.2,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.39091179699523415,0.34448160535117056,0.3612040133779264,0.3879598662207358,0.47491638795986624,0.24471439188830496,0.012591966529795218,0.21056338028169014,0.0768371704828779,13.01453442019753,53.061805725097656,231.84326171875,55.73865604400635,0.3278744473176844,14005.361008052925,680.2880859375,0,0,tinyMoM
