scheme,dataset_name,seed,correlated_KL,architecture,hidden_layer_size,num_attention_heads,lr,AC@1,AC@3,AC@5,AC@10,Avg@10,total_params,window_size,early_stopping,num_epochs,AMOC_Loss,mean_std_recon_loss,outer_hidden_dim,outer_heads_num,num_vars,alpha_lv,time_freq_representation,combine_method,main_model,encoder_alpha,decoder_alpha,encoder_gamma (smooth),decoder_gamma,encoder_lambda (sparse),decoder_lambda,beta,AC@1_metric,AC@3_metric,AC@5_metric,AC@10_metric,AC@1_node,AC@3_node,AC@5_node,AC@10_node,AC@1_service,AC@3_service,AC@5_service,AC@10_service,RCA_coverage,mrr,hr@1,hr@3,hr@5,hr@10,auc@10,std_ac,coverage,avg_time,throughput,model_mem_mb,peak_mem_mb,train_total_time,train_avg_epoch_time,train_throughput,train_peak_mem_mb,temporal_mixer,disable_orth_proj,use_MoM,latent_mode,context,pool,coeff_mode,predictor
swatvlinear_(no mean)_normal_KL07_134938_64_0.0001_1_window_64,swat,1,normal_KL,vlinear,128,0,0.0001,0.3,0.375,0.425,0.525,0.4225,124877,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.07330863953468403,0.0,0.0,0.05,0.35,0.4225,0.07110731326663947,1.0,0.18021042346954347,5.549068587417228,0.7103614807128906,36.455078125,351.39532589912415,1.7569766294956208,1173.6069594687453,1720.150390625,0,0,0,mul,linear_attn,max,symmetric,mlp
swatvlinear_(no mean)_normal_KL07_135731_64_0.0001_1_window_64,swat,1,normal_KL,vlinear,128,0,0.0001,0.3,0.4,0.4,0.525,0.43,84301,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.09903725733059024,0.0,0.05,0.15,0.3,0.43,0.06304760106459247,1.0,0.17354199886322022,5.762293891683046,0.5555763244628906,35.8359375,430.32535910606384,2.151626795530319,958.3446368503564,2082.7177734375,1,0,0,mul,linear_attn,max,cosine,linear
swatvlinear_(no mean)_normal_KL07_140651_64_0.0001_1_window_64,swat,1,normal_KL,vlinear,128,0,0.0001,0.25,0.375,0.475,0.55,0.43999999999999995,83789,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.1337172795011333,0.0,0.1,0.3,0.5,0.43999999999999995,0.09233092656309695,1.0,0.47266818284988404,2.1156490669006858,0.5536231994628906,35.828125,388.225460767746,1.9411273038387298,1062.2693297457797,1982.3056640625,0,0,0,mul,linear_attn,max,cosine,linear
swatvlinear_(no mean)_normal_KL07_141534_64_0.0001_1_window_64,swat,1,normal_KL,vlinear,128,0,0.0001,0.25,0.375,0.375,0.425,0.37249999999999994,125389,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.05948672848042132,0.0,0.0,0.1,0.15,0.37249999999999994,0.05055937104039171,1.0,0.1268432021141052,7.883749253668502,0.7123146057128906,36.462890625,430.93333196640015,2.154666659832001,956.9925772930343,2083.3447265625,1,0,0,mul,linear_attn,max,cosine,mlp
swatvlinear_(no mean)_normal_KL07_142509_64_0.0001_1_window_64,swat,1,normal_KL,vlinear,128,0,0.0001,0.3,0.325,0.325,0.375,0.34249999999999997,124877,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.045805945394524594,0.0,0.0,0.0,0.15,0.34249999999999997,0.03544361719689456,1.0,0.187190043926239,5.342164460381468,0.7103614807128906,36.455078125,392.05699396133423,1.960284969806671,1051.8878794460993,1982.9326171875,0,0,0,mul,linear_attn,max,cosine,mlp
swatvlinear_(no mean)_normal_KL07_143345_64_0.0001_1_window_64,swat,1,normal_KL,vlinear,128,0,0.0001,0.15,0.325,0.325,0.575,0.39749999999999996,117325,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.13066696859903384,0.0,0.05,0.4,0.55,0.39749999999999996,0.12371843031658622,1.0,0.16871248483657836,5.927243623781843,0.6815528869628906,37.33984375,427.93284034729004,2.13966420173645,963.7026213396376,2021.1259765625,1,0,0,mul,linear_attn,max,bipartite,linear
swatvlinear_(no mean)_normal_KL07_144313_64_0.0001_1_window_64,swat,1,normal_KL,vlinear,128,0,0.0001,0.3,0.375,0.425,0.525,0.4225,116813,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.15342408452281436,0.0,0.15,0.45,0.5,0.4225,0.07454025757937788,1.0,0.17598602771759034,5.682269285631742,0.6795997619628906,37.33203125,387.9703426361084,1.939851713180542,1062.967847485201,1920.7138671875,0,0,0,mul,linear_attn,max,bipartite,linear
swatvlinear_(no mean)_normal_KL07_145150_64_0.0001_1_window_64,swat,1,normal_KL,vlinear,128,0,0.0001,0.35,0.375,0.425,0.475,0.4225,158413,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.060022062343999184,0.0,0.0,0.0,0.15,0.4225,0.048023431780746355,1.0,0.18052918910980226,5.539270435606818,0.8382911682128906,37.966796875,433.4765319824219,2.1673826599121093,951.3779168481569,2021.7529296875,1,0,0,mul,linear_attn,max,bipartite,mlp
swatvlinear_(no mean)_normal_KL07_150120_64_0.0001_1_window_64,swat,1,normal_KL,vlinear,128,0,0.0001,0.3,0.375,0.425,0.525,0.4325,157901,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.07505329627881453,0.0,0.0,0.1,0.3,0.4325,0.07075485849042452,1.0,0.12789090871810913,7.819164083071385,0.8363380432128906,37.958984375,390.9702715873718,1.9548513579368592,1054.8116569723363,1921.3408203125,0,0,0,mul,linear_attn,max,bipartite,mlp
swatvlinear_(no mean)_normal_KL07_151013_64_0.0001_1_window_64,swat,1,normal_KL,vlinear,128,0,0.0001,0.25,0.325,0.325,0.475,0.36750000000000005,84301,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.2442749329386158,0.05,0.3,0.45,0.6,0.36750000000000005,0.07249999999999998,1.0,0.17120497226715087,5.840951852961283,0.5555763244628906,35.8359375,391.71556282043457,1.9585778141021728,1052.8047367600948,1819.935546875,1,0,0,mul,linear_attn,split_diff,symmetric,linear
