scheme,dataset_name,seed,correlated_KL,architecture,attention_dim,num_attention_heads,lr,AC@1,AC@3,AC@5,AC@10,Avg@10,total_params,window_size,early_stopping,num_epochs,AMOC_Loss,mean_std_recon_loss,outer_hidden_dim,outer_heads_num,num_vars,alpha_lv,time_freq_representation,combine_method,main_model
nonlinearrcd_(no mean)_normal_KL16_164057_3_0.0001_7_window_3,nonlinear,7,normal_KL,rcd,64,2,0.0001,0.23,0.24999999999999986,0.2861666666666664,0.519206349206349,0.33662896825396815,0,3,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearepsilon_diagnosis_(no mean)_normal_KL16_164200_3_0.0001_7_window_3,nonlinear,7,normal_KL,epsilon_diagnosis,64,2,0.0001,0.18,0.3066666666666666,0.3406666666666668,0.5295515873015872,0.3593805555555556,0,3,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearrcd_(no mean)_normal_KL16_164522_5_0.0001_7_window_5,nonlinear,7,normal_KL,rcd,64,2,0.0001,0.23,0.24999999999999986,0.2861666666666664,0.519206349206349,0.33662896825396815,0,5,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearepsilon_diagnosis_(no mean)_normal_KL16_164624_5_0.0001_7_window_5,nonlinear,7,normal_KL,epsilon_diagnosis,64,2,0.0001,0.18,0.3066666666666666,0.3406666666666668,0.5295515873015872,0.3593805555555556,0,5,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearrcd_(no mean)_normal_KL16_164944_7_0.0001_7_window_7,nonlinear,7,normal_KL,rcd,64,2,0.0001,0.23,0.24999999999999986,0.2861666666666664,0.519206349206349,0.33662896825396815,0,7,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearepsilon_diagnosis_(no mean)_normal_KL16_165045_7_0.0001_7_window_7,nonlinear,7,normal_KL,epsilon_diagnosis,64,2,0.0001,0.18,0.3066666666666666,0.3406666666666668,0.5295515873015872,0.3593805555555556,0,7,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearrcd_(no mean)_normal_KL16_165409_10_0.0001_7_window_10,nonlinear,7,normal_KL,rcd,64,2,0.0001,0.23,0.24999999999999986,0.2861666666666664,0.519206349206349,0.33662896825396815,0,10,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearepsilon_diagnosis_(no mean)_normal_KL16_165510_10_0.0001_7_window_10,nonlinear,7,normal_KL,epsilon_diagnosis,64,2,0.0001,0.18,0.3066666666666666,0.3406666666666668,0.5295515873015872,0.3593805555555556,0,10,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearrcd_(no mean)_normal_KL16_165834_1_0.0001_8_window_1,nonlinear,8,normal_KL,rcd,64,2,0.0001,0.23,0.24999999999999986,0.2861666666666664,0.519206349206349,0.33662896825396815,0,1,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearepsilon_diagnosis_(no mean)_normal_KL16_165934_1_0.0001_8_window_1,nonlinear,8,normal_KL,epsilon_diagnosis,64,2,0.0001,0.18,0.3066666666666666,0.3406666666666668,0.5295515873015872,0.3593805555555556,0,1,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearrcd_(no mean)_normal_KL16_170258_3_0.0001_8_window_3,nonlinear,8,normal_KL,rcd,64,2,0.0001,0.23,0.24999999999999986,0.2861666666666664,0.519206349206349,0.33662896825396815,0,3,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearepsilon_diagnosis_(no mean)_normal_KL16_170359_3_0.0001_8_window_3,nonlinear,8,normal_KL,epsilon_diagnosis,64,2,0.0001,0.18,0.3066666666666666,0.3406666666666668,0.5295515873015872,0.3593805555555556,0,3,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearrcd_(no mean)_normal_KL16_170716_5_0.0001_8_window_5,nonlinear,8,normal_KL,rcd,64,2,0.0001,0.23,0.24999999999999986,0.2861666666666664,0.519206349206349,0.33662896825396815,0,5,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearepsilon_diagnosis_(no mean)_normal_KL16_170817_5_0.0001_8_window_5,nonlinear,8,normal_KL,epsilon_diagnosis,64,2,0.0001,0.18,0.3066666666666666,0.3406666666666668,0.5295515873015872,0.3593805555555556,0,5,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
