scheme,dataset_name,seed,correlated_KL,architecture,attention_dim,num_attention_heads,lr,AC@1,AC@3,AC@5,AC@10,Avg@10,total_params,window_size,early_stopping,num_epochs,AMOC_Loss,mean_std_recon_loss,outer_hidden_dim,outer_heads_num
nonlineardeep_mlp_(no mean)_normal_KL15_120106_7_0.0001_1_window_7,nonlinear,1,normal_KL,deep_mlp,64,2,0.0001,0.93,0.8883333333333335,0.872833333333333,0.949519841269841,0.9044293650793651,632625,7,0,100,0,0,64,2
nonlineardeep_mlp_(no mean)_normal_KL15_120235_7_0.0001_2_window_7,nonlinear,2,normal_KL,deep_mlp,64,2,0.0001,0.94,0.8850000000000002,0.8824999999999997,0.9465753968253965,0.9046793650793651,632625,7,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_(no mean)_normal_KL15_120405_7_0.0001_1_window_7,nonlinear,1,normal_KL,TemporalGNN_Attention,64,2,0.0001,0.9,0.8783333333333335,0.8703333333333331,0.9372619047619045,0.8923142857142856,237953,7,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_(no mean)_normal_KL15_120506_7_0.0001_2_window_7,nonlinear,2,normal_KL,TemporalGNN_Attention,64,2,0.0001,0.9,0.9000000000000001,0.874333333333333,0.9427857142857141,0.900595238095238,237953,7,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_fourier_(no mean)_normal_KL15_120607_7_0.0001_1_window_7,nonlinear,1,normal_KL,TemporalGNN_Attention_fourier,64,2,0.0001,0.89,0.8733333333333334,0.866333333333333,0.9334007936507934,0.8880142857142855,237953,7,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_fourier_(no mean)_normal_KL15_120709_7_0.0001_2_window_7,nonlinear,2,normal_KL,TemporalGNN_Attention_fourier,64,2,0.0001,0.9,0.9000000000000001,0.8796666666666663,0.9405357142857141,0.9015579365079365,237953,7,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_120810_7_0.0001_1_window_7,nonlinear,1,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.94,0.8883333333333334,0.8633333333333327,0.934801587301587,0.8986194444444443,317218,7,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_120926_7_0.0001_2_window_7,nonlinear,2,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.93,0.871666666666667,0.8658333333333329,0.9416309523809521,0.896761507936508,317218,7,0,100,0,0,64,2
nonlineardeep_mlp_(no mean)_normal_KL15_121041_10_0.0001_1_window_10,nonlinear,1,normal_KL,deep_mlp,64,2,0.0001,0.92,0.8783333333333334,0.8754999999999995,0.9517539682539681,0.900069841269841,903750,10,0,100,0,0,64,2
nonlineardeep_mlp_(no mean)_normal_KL15_121231_10_0.0001_2_window_10,nonlinear,2,normal_KL,deep_mlp,64,2,0.0001,0.9,0.8933333333333333,0.8766666666666662,0.9521587301587298,0.9011396825396822,903750,10,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_(no mean)_normal_KL15_121424_10_0.0001_1_window_10,nonlinear,1,normal_KL,TemporalGNN_Attention,64,2,0.0001,0.9,0.8833333333333334,0.8781666666666662,0.9415396825396825,0.8989273809523809,238145,10,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_(no mean)_normal_KL15_121532_10_0.0001_2_window_10,nonlinear,2,normal_KL,TemporalGNN_Attention,64,2,0.0001,0.91,0.9050000000000001,0.8888333333333328,0.9389841269841267,0.9062904761904761,238145,10,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_fourier_(no mean)_normal_KL15_121639_10_0.0001_1_window_10,nonlinear,1,normal_KL,TemporalGNN_Attention_fourier,64,2,0.0001,0.92,0.8883333333333334,0.8801666666666662,0.9377499999999998,0.9015099206349205,238145,10,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_fourier_(no mean)_normal_KL15_121743_10_0.0001_2_window_10,nonlinear,2,normal_KL,TemporalGNN_Attention_fourier,64,2,0.0001,0.92,0.8983333333333334,0.8888333333333328,0.9391626984126981,0.9072349206349205,238145,10,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_121850_10_0.0001_1_window_10,nonlinear,1,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.92,0.8749999999999999,0.8734999999999994,0.9424365079365076,0.8926563492063492,317538,10,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_122011_10_0.0001_2_window_10,nonlinear,2,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.93,0.8683333333333336,0.8879999999999996,0.9367460317460314,0.8981428571428569,317538,10,0,100,0,0,64,2


causal
nonlineardeep_mlp_(no mean)_normal_KL15_122610_1_0.0001_1_window_1,nonlinear,1,normal_KL,deep_mlp,64,2,0.0001,0.91,0.8349999999999999,0.7999999999999996,0.9224285714285714,0.8513559523809523,90375,1,0,100,0,0,64,2
nonlineardeep_mlp_(no mean)_normal_KL15_122719_1_0.0001_1_window_1,nonlinear,1,normal_KL,deep_mlp,64,2,0.0001,0.91,0.8349999999999999,0.7999999999999996,0.9224285714285714,0.8513559523809523,90375,1,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_(no mean)_normal_KL15_122806_1_0.0001_1_window_1,nonlinear,1,normal_KL,TemporalGNN_Attention,64,2,0.0001,0.87,0.7983333333333333,0.8008333333333328,0.9228492063492064,0.8425309523809522,237569,1,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_fourier_(no mean)_normal_KL15_122853_1_0.0001_1_window_1,nonlinear,1,normal_KL,TemporalGNN_Attention_fourier,64,2,0.0001,0.87,0.7983333333333333,0.8008333333333328,0.9228492063492064,0.8425309523809522,237569,1,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_122940_1_0.0001_1_window_1,nonlinear,1,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.9,0.8350000000000002,0.8019999999999995,0.9211944444444444,0.8484511904761904,316642,1,0,100,0,0,64,2
nonlineardeep_mlp_(no mean)_normal_KL15_123034_5_0.0001_1_window_5,nonlinear,1,normal_KL,deep_mlp,64,2,0.0001,0.93,0.8683333333333334,0.8484999999999995,0.9148174603174604,0.878947619047619,451875,5,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_(no mean)_normal_KL15_123148_5_0.0001_1_window_5,nonlinear,1,normal_KL,TemporalGNN_Attention,64,2,0.0001,0.92,0.8350000000000002,0.8453333333333329,0.9233373015873017,0.8706793650793649,237825,5,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_fourier_(no mean)_normal_KL15_123245_5_0.0001_1_window_5,nonlinear,1,normal_KL,TemporalGNN_Attention_fourier,64,2,0.0001,0.91,0.8316666666666667,0.8453333333333329,0.9258373015873016,0.8693698412698412,237825,5,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_123340_5_0.0001_1_window_5,nonlinear,1,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.92,0.8599999999999999,0.8319999999999992,0.9235595238095236,0.8731503968253966,317026,5,0,100,0,0,64,2
nonlineardeep_mlp_(no mean)_normal_KL15_123449_7_0.0001_1_window_7,nonlinear,1,normal_KL,deep_mlp,64,2,0.0001,0.9,0.8633333333333333,0.8319999999999994,0.9209761904761905,0.8703873015873015,632625,7,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_(no mean)_normal_KL15_123619_7_0.0001_1_window_7,nonlinear,1,normal_KL,TemporalGNN_Attention,64,2,0.0001,0.91,0.8216666666666668,0.8001666666666662,0.9231507936507936,0.8530539682539681,237953,7,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_fourier_(no mean)_normal_KL15_123721_7_0.0001_1_window_7,nonlinear,1,normal_KL,TemporalGNN_Attention_fourier,64,2,0.0001,0.91,0.8216666666666668,0.8021666666666663,0.9233888888888889,0.8533194444444444,237953,7,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_123820_7_0.0001_1_window_7,nonlinear,1,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.91,0.83,0.8206666666666662,0.9102380952380953,0.8595289682539681,317218,7,0,100,0,0,64,2
nonlineardeep_mlp_(no mean)_normal_KL15_123935_10_0.0001_1_window_10,nonlinear,1,normal_KL,deep_mlp,64,2,0.0001,0.89,0.8516666666666667,0.8516666666666661,0.9156388888888888,0.8689313492063491,903750,10,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_(no mean)_normal_KL15_124124_10_0.0001_1_window_10,nonlinear,1,normal_KL,TemporalGNN_Attention,64,2,0.0001,0.86,0.805,0.7819999999999996,0.9157182539682538,0.8355539682539682,238145,10,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_fourier_(no mean)_normal_KL15_124231_10_0.0001_1_window_10,nonlinear,1,normal_KL,TemporalGNN_Attention_fourier,64,2,0.0001,0.86,0.8033333333333335,0.7814999999999995,0.9207182539682536,0.8345694444444444,238145,10,0,100,0,0,64,2
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_124336_10_0.0001_1_window_10,nonlinear,1,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.9,0.8116666666666664,0.8123333333333327,0.9190714285714283,0.8552238095238094,317538,10,0,100,0,0,64,2

lotka very good (but not temporal)
lotka_volterradeep_mlp_(no mean)_normal_KL15_124908_1_0.0001_1_window_1,lotka_volterra,1,normal_KL,deep_mlp,64,2,0.0001,0.24,0.28999999999999987,0.35883333333333334,0.5678333333333334,0.3977500000000001,258600,1,0,100,0,0,64,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL15_124956_1_0.0001_1_window_1,lotka_volterra,1,normal_KL,TemporalGNN_Attention,64,2,0.0001,0.97,0.9799999999999999,0.9811666666666666,0.9975,0.9865,692319,1,0,100,0,0,64,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL15_125058_1_0.0001_1_window_1,lotka_volterra,1,normal_KL,TemporalGNN_Attention_fourier,64,2,0.0001,0.97,0.9799999999999999,0.9811666666666666,0.9975,0.9865,692319,1,0,100,0,0,64,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_125201_1_0.0001_1_window_1,lotka_volterra,1,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.98,0.9833333333333333,0.9934999999999999,1.0,0.9914333333333334,948767,1,0,100,0,0,64,2
lotka_volterradeep_mlp_(no mean)_normal_KL15_125600_1_0.0001_1_window_1,lotka_volterra,1,normal_KL,deep_mlp,32,2,0.0001,0.24,0.28999999999999987,0.35883333333333334,0.5678333333333334,0.3977500000000001,258600,1,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL15_125651_1_0.0001_1_window_1,lotka_volterra,1,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.94,0.9133333333333336,0.9044999999999999,0.9768333333333332,0.9386666666666666,319295,1,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL15_125750_1_0.0001_1_window_1,lotka_volterra,1,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.94,0.9133333333333336,0.9044999999999999,0.9768333333333332,0.9386666666666666,319295,1,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_125851_1_0.0001_1_window_1,lotka_volterra,1,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,0.98,0.99,0.9954999999999999,1.0,0.9933,436031,1,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL15_130211_5_0.0001_1_window_5,lotka_volterra,1,normal_KL,deep_mlp,32,2,0.0001,0.28,0.21666666666666656,0.2534999999999999,0.445,0.3055999999999999,1293000,5,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL15_130332_5_0.0001_1_window_5,lotka_volterra,1,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.56,0.4333333333333336,0.4545000000000003,0.6851666666666668,0.5394666666666666,319423,5,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL15_130530_5_0.0001_1_window_5,lotka_volterra,1,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.55,0.4266666666666669,0.44283333333333347,0.6826666666666668,0.5349833333333335,319423,5,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_130729_5_0.0001_1_window_5,lotka_volterra,1,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,0.95,0.8633333333333336,0.8543333333333331,0.9603333333333333,0.9077833333333333,436223,5,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL15_131221_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,deep_mlp,32,2,0.0001,0.22,0.22333333333333327,0.25249999999999984,0.4031666666666667,0.29109999999999997,1810200,7,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL15_131404_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.4,0.31999999999999984,0.36716666666666664,0.5763333333333331,0.42941666666666656,319487,7,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL15_131633_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.4,0.31999999999999984,0.36716666666666664,0.5801666666666665,0.4280499999999998,319487,7,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_131901_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,0.85,0.6266666666666666,0.6435,0.8258333333333329,0.7290666666666665,436319,7,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL15_132433_10_0.0001_1_window_10,lotka_volterra,1,normal_KL,deep_mlp,32,2,0.0001,0.19,0.16333333333333336,0.18866666666666665,0.3328333333333333,0.22945,2586000,10,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL15_132642_10_0.0001_1_window_10,lotka_volterra,1,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.28,0.25999999999999984,0.3071666666666666,0.4821666666666667,0.34278333333333333,319583,10,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL15_133002_10_0.0001_1_window_10,lotka_volterra,1,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.28,0.2633333333333332,0.3046666666666666,0.4821666666666667,0.34349999999999997,319583,10,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_133321_10_0.0001_1_window_10,lotka_volterra,1,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,0.53,0.41999999999999993,0.46800000000000014,0.6708333333333333,0.5302166666666668,436479,10,0,100,0,0,32,2


lag =7 
lotka_volterradeep_mlp_(no mean)_normal_KL15_150349_1_0.0001_1_window_1,lotka_volterra,1,normal_KL,deep_mlp,32,2,0.0001,0.44,0.3466666666666665,0.3881666666666666,0.5471666666666666,0.4368166666666665,258600,1,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL15_150443_1_0.0001_1_window_1,lotka_volterra,1,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.51,0.4433333333333333,0.4308333333333334,0.607,0.5002333333333334,319295,1,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL15_150551_1_0.0001_1_window_1,lotka_volterra,1,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.51,0.4433333333333333,0.4308333333333334,0.607,0.5002333333333334,319295,1,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_150658_1_0.0001_1_window_1,lotka_volterra,1,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,0.58,0.5733333333333334,0.5901666666666666,0.7486666666666666,0.63665,436031,1,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL15_151031_5_0.0001_1_window_5,lotka_volterra,1,normal_KL,deep_mlp,32,2,0.0001,0.25,0.2533333333333332,0.26383333333333325,0.4268333333333333,0.31036666666666657,1293000,5,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL15_151200_5_0.0001_1_window_5,lotka_volterra,1,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.21,0.19333333333333336,0.24033333333333323,0.3875,0.26854999999999996,319423,5,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL15_151409_5_0.0001_1_window_5,lotka_volterra,1,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.21,0.1966666666666667,0.2364999999999999,0.3875,0.26914999999999994,319423,5,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_151619_5_0.0001_1_window_5,lotka_volterra,1,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,0.51,0.41,0.4278333333333333,0.6241666666666664,0.5011166666666667,436223,5,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL15_151954_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,deep_mlp,32,2,0.0001,0.25,0.22666666666666668,0.23983333333333332,0.41016666666666673,0.28529999999999994,1810200,7,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL15_152137_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.18,0.16666666666666674,0.2163333333333333,0.3613333333333332,0.2403166666666666,319487,7,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL15_152419_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.18,0.17000000000000007,0.2085,0.3676666666666666,0.23958333333333326,319487,7,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_152658_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,0.39,0.30666666666666653,0.3475000000000001,0.5329999999999999,0.4049666666666667,436319,7,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL15_153027_10_0.0001_1_window_10,lotka_volterra,1,normal_KL,deep_mlp,32,2,0.0001,0.22,0.18666666666666668,0.21166666666666664,0.37183333333333324,0.25588333333333335,2586000,10,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL15_153241_10_0.0001_1_window_10,lotka_volterra,1,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.16,0.15000000000000008,0.18366666666666664,0.33483333333333315,0.21798333333333328,319583,10,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL15_153609_10_0.0001_1_window_10,lotka_volterra,1,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.16,0.14666666666666672,0.18366666666666664,0.33733333333333315,0.21769999999999995,319583,10,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL15_154019_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,deep_mlp,32,2,0.0001,0.25,0.22666666666666668,0.23983333333333332,0.41016666666666673,0.28529999999999994,1810200,7,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL15_154204_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.18,0.17000000000000007,0.2163333333333333,0.36333333333333323,0.2412499999999999,319487,7,0,100,0,0,32,2


lag =3
lotka_volterradeep_mlp_(no mean)_normal_KL15_154534_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,deep_mlp,32,2,0.0001,0.25,0.22666666666666668,0.23983333333333332,0.41016666666666673,0.28529999999999994,1810200,7,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL15_154932_1_0.0001_1_window_1,lotka_volterra,1,normal_KL,deep_mlp,32,2,0.0001,1.0,0.9833333333333336,0.987,1.0,0.9940333333333333,258600,1,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL15_155020_1_0.0001_2_window_1,lotka_volterra,2,normal_KL,deep_mlp,32,2,0.0001,1.0,0.99,0.986,1.0,0.99545,258600,1,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL15_155109_1_0.0001_3_window_1,lotka_volterra,3,normal_KL,deep_mlp,32,2,0.0001,1.0,0.9933333333333333,0.9745,0.998,0.9922333333333333,258600,1,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL15_155158_1_0.0001_1_window_1,lotka_volterra,1,normal_KL,TemporalGNN_Attention,32,2,0.0001,1.0,1.0,0.9914999999999999,1.0,0.9982,319295,1,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL15_155258_1_0.0001_2_window_1,lotka_volterra,2,normal_KL,TemporalGNN_Attention,32,2,0.0001,1.0,0.9933333333333333,0.9895,1.0,0.9980333333333334,319295,1,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL15_155359_1_0.0001_3_window_1,lotka_volterra,3,normal_KL,TemporalGNN_Attention,32,2,0.0001,1.0,0.9866666666666667,0.983,1.0,0.9948166666666667,319295,1,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL15_155458_1_0.0001_1_window_1,lotka_volterra,1,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,1.0,1.0,0.9914999999999999,1.0,0.9982,319295,1,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL15_155558_1_0.0001_2_window_1,lotka_volterra,2,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,1.0,0.9933333333333333,0.9895,1.0,0.9980333333333334,319295,1,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL15_155656_1_0.0001_3_window_1,lotka_volterra,3,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,1.0,0.9866666666666667,0.983,1.0,0.9948166666666667,319295,1,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_155756_1_0.0001_1_window_1,lotka_volterra,1,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,1.0,0.9966666666666666,0.996,1.0,0.9990666666666665,436031,1,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_155909_1_0.0001_2_window_1,lotka_volterra,2,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,1.0,0.9966666666666666,0.998,1.0,0.9990166666666667,436031,1,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_160024_1_0.0001_3_window_1,lotka_volterra,3,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,1.0,0.9966666666666666,0.9934999999999999,1.0,0.9980666666666667,436031,1,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL15_160138_5_0.0001_1_window_5,lotka_volterra,1,normal_KL,deep_mlp,32,2,0.0001,0.98,0.8533333333333336,0.8158333333333332,0.9271666666666666,0.8900833333333333,1293000,5,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL15_160259_5_0.0001_2_window_5,lotka_volterra,2,normal_KL,deep_mlp,32,2,0.0001,0.94,0.8333333333333333,0.7831666666666662,0.9273333333333335,0.8692666666666666,1293000,5,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL15_160419_5_0.0001_3_window_5,lotka_volterra,3,normal_KL,deep_mlp,32,2,0.0001,0.95,0.8499999999999999,0.7979999999999996,0.9274999999999999,0.8735166666666665,1293000,5,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL15_160542_5_0.0001_1_window_5,lotka_volterra,1,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.99,0.8600000000000003,0.8344999999999996,0.9556666666666667,0.9029666666666667,319423,5,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL15_160738_5_0.0001_2_window_5,lotka_volterra,2,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.98,0.8700000000000003,0.8318333333333332,0.9586666666666668,0.9110166666666668,319423,5,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL15_160938_5_0.0001_3_window_5,lotka_volterra,3,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.96,0.8633333333333337,0.8446666666666665,0.9593333333333334,0.9115666666666666,319423,5,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL15_161135_5_0.0001_1_window_5,lotka_volterra,1,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.99,0.8533333333333336,0.8324999999999996,0.9556666666666667,0.9028500000000002,319423,5,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL15_161333_5_0.0001_2_window_5,lotka_volterra,2,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.98,0.8700000000000003,0.8318333333333332,0.9586666666666668,0.9115166666666668,319423,5,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL15_161531_5_0.0001_3_window_5,lotka_volterra,3,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.97,0.866666666666667,0.8451666666666664,0.9593333333333334,0.9144166666666667,319423,5,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_161728_5_0.0001_1_window_5,lotka_volterra,1,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,0.99,0.92,0.8883333333333332,0.9778333333333334,0.9454333333333332,436223,5,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_162007_5_0.0001_2_window_5,lotka_volterra,2,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,1.0,0.9200000000000002,0.9086666666666665,0.9703333333333333,0.9481499999999998,436223,5,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_162245_5_0.0001_3_window_5,lotka_volterra,3,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,0.99,0.8966666666666668,0.8951666666666666,0.9651666666666666,0.9377333333333333,436223,5,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL15_162521_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,deep_mlp,32,2,0.0001,0.94,0.7899999999999998,0.7399999999999998,0.9060000000000001,0.84385,1810200,7,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL15_162659_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,deep_mlp,32,2,0.0001,0.95,0.7766666666666666,0.745833333333333,0.8756666666666666,0.8215166666666665,1810200,7,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL15_162837_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,deep_mlp,32,2,0.0001,0.98,0.8166666666666669,0.7679999999999996,0.9063333333333332,0.8600666666666665,1810200,7,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL15_163015_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,TemporalGNN_Attention,32,2,0.0001,1.0,0.8700000000000001,0.8466666666666666,0.9734999999999999,0.9233833333333333,319487,7,0,100,0,0,32,2
