scheme,dataset_name,seed,correlated_KL,architecture,attention_dim,num_attention_heads,lr,AC@1,AC@3,AC@5,AC@10,Avg@10,total_params,window_size,early_stopping,num_epochs,AMOC_Loss,mean_std_recon_loss,outer_hidden_dim,outer_heads_num,num_vars,alpha_lv,time_freq_representation,combine_method,main_model
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL21_140727_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.94,0.7033333333333331,0.6408333333333335,0.781833333333333,0.7443833333333332,1694503,7,0,100,0,0,64,2,60,1.1,mag_phase,gated,aerca_based
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL21_141249_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.94,0.7199999999999995,0.6724999999999995,0.8091666666666665,0.7674999999999997,1694503,7,0,100,0,0,64,2,60,1.1,mag_phase,gated,aerca_based
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL21_141812_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.94,0.7166666666666663,0.6538333333333332,0.7991666666666662,0.7530833333333331,1694503,7,0,100,0,0,64,2,60,1.1,mag_phase,gated,aerca_based
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL21_142516_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.96,0.7866666666666664,0.8008333333333333,0.9576666666666667,0.8738999999999999,418663,7,0,100,0,0,64,2,20,1.1,mag_phase,gated,aerca_based
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL21_142734_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.97,0.7966666666666664,0.7716666666666664,0.9461666666666667,0.8654333333333332,418663,7,0,100,0,0,64,2,20,1.1,mag_phase,gated,aerca_based
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL21_142954_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.94,0.7966666666666667,0.7980000000000002,0.9495,0.8672333333333333,418663,7,0,100,0,0,64,2,20,1.1,mag_phase,gated,aerca_based
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL21_143357_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.94,0.74,0.7389999999999994,0.9096666666666664,0.8192166666666664,659623,7,0,100,0,0,64,2,30,1.1,mag_phase,gated,aerca_based
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL21_143653_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.94,0.7466666666666666,0.7279999999999995,0.899333333333333,0.821833333333333,659623,7,0,100,0,0,64,2,30,1.1,mag_phase,gated,aerca_based
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL21_143949_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.92,0.7466666666666667,0.7249999999999994,0.8939999999999995,0.815833333333333,659623,7,0,100,0,0,64,2,30,1.1,mag_phase,gated,aerca_based
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL21_144433_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.95,0.7333333333333333,0.6738333333333334,0.8364999999999998,0.7821666666666667,952583,7,0,100,0,0,64,2,40,1.1,mag_phase,gated,aerca_based
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL21_144812_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.96,0.7499999999999999,0.689,0.8461666666666666,0.7924166666666668,952583,7,0,100,0,0,64,2,40,1.1,mag_phase,gated,aerca_based
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL21_145150_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.91,0.7533333333333334,0.675,0.8480000000000001,0.7765833333333332,952583,7,0,100,0,0,64,2,40,1.1,mag_phase,gated,aerca_based
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL21_145717_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.91,0.6899999999999998,0.6191666666666665,0.7795000000000001,0.72485,1297543,7,0,100,0,0,64,2,50,1.1,mag_phase,gated,aerca_based
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL21_150145_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.94,0.7099999999999999,0.6269999999999999,0.7838333333333328,0.7429499999999998,1297543,7,0,100,0,0,64,2,50,1.1,mag_phase,gated,aerca_based
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL21_150617_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.96,0.6899999999999998,0.6108333333333331,0.7848333333333332,0.7360833333333332,1297543,7,0,100,0,0,64,2,50,1.1,mag_phase,gated,aerca_based
deep_mlp_(no mean)_normal_KL21_151242_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,deep_mlp,64,2,0.0001,0.09,0.06666666666666664,0.10399999999999995,0.18583333333333324,0.11961666666666664,154744,7,0,100,0,0,128,2,60,1.1,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL21_151520_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,deep_mlp,64,2,0.0001,0.11,0.0833333333333333,0.11316666666666667,0.19099999999999995,0.13079999999999997,51527,7,0,100,0,0,128,2,60,1.1,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL21_151746_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,deep_mlp,64,2,0.0001,0.03,0.04333333333333333,0.075,0.156,0.07888333333333333,154744,7,0,100,0,0,128,2,60,1.1,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL21_152020_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,deep_mlp,64,2,0.0001,0.05,0.06666666666666664,0.09283333333333336,0.17049999999999998,0.10510000000000001,51527,7,0,100,0,0,128,2,60,1.1,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL21_152249_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,deep_mlp,64,2,0.0001,0.09,0.08666666666666666,0.09350000000000003,0.18016666666666661,0.11503333333333332,154744,7,0,100,0,0,128,2,60,1.1,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL21_152522_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,deep_mlp,64,2,0.0001,0.03,0.04666666666666666,0.06616666666666668,0.19483333333333325,0.09428333333333332,51527,7,0,100,0,0,128,2,60,1.1,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL21_152735_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,deep_mlp,64,2,0.0001,0.13,0.16000000000000003,0.21933333333333319,0.49750000000000005,0.2651166666666666,126504,7,0,100,0,0,128,2,20,1.1,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL21_152959_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,deep_mlp,64,2,0.0001,0.23,0.2366666666666666,0.26949999999999985,0.5471666666666666,0.3457333333333332,51527,7,0,100,0,0,128,2,20,1.1,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL21_153210_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,deep_mlp,64,2,0.0001,0.2,0.18666666666666665,0.2489999999999999,0.49950000000000006,0.30183333333333334,126504,7,0,100,0,0,128,2,20,1.1,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL21_153429_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,deep_mlp,64,2,0.0001,0.24,0.22999999999999993,0.28799999999999987,0.5566666666666666,0.3519166666666666,51527,7,0,100,0,0,128,2,20,1.1,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL21_153642_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,deep_mlp,64,2,0.0001,0.14,0.1800000000000001,0.24049999999999983,0.49399999999999994,0.2960833333333333,126504,7,0,100,0,0,128,2,20,1.1,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL21_153902_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,deep_mlp,64,2,0.0001,0.21,0.21999999999999986,0.2566666666666665,0.5038333333333334,0.31884999999999997,51527,7,0,100,0,0,128,2,20,1.1,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL21_154115_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,deep_mlp,64,2,0.0001,0.09,0.14,0.1691666666666667,0.32249999999999984,0.2022833333333333,133564,7,0,100,0,0,128,2,30,1.1,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL21_154336_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,deep_mlp,64,2,0.0001,0.12,0.1333333333333334,0.16116666666666668,0.33933333333333315,0.20304999999999995,51527,7,0,100,0,0,128,2,30,1.1,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL21_154551_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,deep_mlp,64,2,0.0001,0.16,0.1333333333333334,0.17499999999999996,0.34733333333333327,0.20829999999999999,133564,7,0,100,0,0,128,2,30,1.1,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL21_154813_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,deep_mlp,64,2,0.0001,0.06,0.11,0.166,0.3238333333333335,0.19170000000000004,51527,7,0,100,0,0,128,2,30,1.1,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL21_155023_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,deep_mlp,64,2,0.0001,0.17,0.12333333333333338,0.15233333333333332,0.3401666666666667,0.19724999999999998,133564,7,0,100,0,0,128,2,30,1.1,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL21_155245_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,deep_mlp,64,2,0.0001,0.05,0.1166666666666667,0.14716666666666664,0.2809999999999998,0.1706666666666666,51527,7,0,100,0,0,128,2,30,1.1,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL21_155500_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,deep_mlp,64,2,0.0001,0.17,0.1166666666666667,0.1416666666666667,0.27416666666666656,0.17821666666666663,140624,7,0,100,0,0,128,2,40,1.1,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL21_155725_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,deep_mlp,64,2,0.0001,0.08,0.06333333333333331,0.08983333333333335,0.21033333333333323,0.11884999999999998,51527,7,0,100,0,0,128,2,40,1.1,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL21_155947_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,deep_mlp,64,2,0.0001,0.11,0.10333333333333333,0.14500000000000002,0.2776666666666666,0.17153333333333332,140624,7,0,100,0,0,128,2,40,1.1,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL21_160213_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,deep_mlp,64,2,0.0001,0.1,0.06999999999999998,0.10933333333333332,0.2811666666666665,0.1511333333333333,51527,7,0,100,0,0,128,2,40,1.1,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL21_160433_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,deep_mlp,64,2,0.0001,0.08,0.11000000000000001,0.14266666666666666,0.25516666666666654,0.15848333333333328,140624,7,0,100,0,0,128,2,40,1.1,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL21_160658_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,deep_mlp,64,2,0.0001,0.1,0.08999999999999998,0.10616666666666666,0.25716666666666654,0.14381666666666665,51527,7,0,100,0,0,128,2,40,1.1,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL21_160918_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,deep_mlp,64,2,0.0001,0.09,0.0833333333333333,0.09700000000000002,0.18416666666666662,0.11833333333333333,147684,7,0,100,0,0,128,2,50,1.1,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL21_161155_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,deep_mlp,64,2,0.0001,0.08,0.10666666666666667,0.12033333333333335,0.2163333333333332,0.1412333333333333,51527,7,0,100,0,0,128,2,50,1.1,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL21_161415_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,deep_mlp,64,2,0.0001,0.08,0.0733333333333333,0.09366666666666665,0.201,0.11951666666666667,147684,7,0,100,0,0,128,2,50,1.1,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL21_161643_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,deep_mlp,64,2,0.0001,0.12,0.09333333333333332,0.09133333333333331,0.2041666666666666,0.13251666666666664,51527,7,0,100,0,0,128,2,50,1.1,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL21_161902_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,deep_mlp,64,2,0.0001,0.05,0.04999999999999999,0.08033333333333333,0.1788333333333333,0.09961666666666666,147684,7,0,100,0,0,128,2,50,1.1,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL21_162130_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,deep_mlp,64,2,0.0001,0.12,0.06999999999999998,0.0965,0.18966666666666662,0.12148333333333332,51527,7,0,100,0,0,128,2,50,1.1,normal,gated,iTransformer
