scheme,dataset_name,seed,correlated_KL,architecture,attention_dim,num_attention_heads,lr,AC@1,AC@3,AC@5,AC@10,Avg@10,total_params,window_size,early_stopping,num_epochs,AMOC_Loss,mean_std_recon_loss,outer_hidden_dim,outer_heads_num,num_vars,alpha_lv,time_freq_representation,combine_method,main_model
deep_mlp_(no mean)_normal_KL20_180339_5_0.0001_5_window_5,swat,5,normal_KL,deep_mlp,256,2,0.0001,0.06999999999999999,0.08499999999999999,0.125,0.255,0.14700000000000002,1854822,5,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL20_180517_1_0.0001_5_window_1,swat,5,normal_KL,deep_mlp,256,2,0.0001,0.25,0.325,0.325,0.475,0.35250000000000004,1592678,1,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL20_180632_7_0.0001_5_window_7,swat,5,normal_KL,deep_mlp,256,2,0.0001,0.06428571428571428,0.06785714285714285,0.11785714285714284,0.23928571428571427,0.13785714285714284,1920358,7,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL20_180824_10_0.0001_5_window_10,swat,5,normal_KL,deep_mlp,256,2,0.0001,0.06000000000000001,0.06000000000000001,0.1125,0.26749999999999996,0.13225000000000003,2182502,10,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL20_181034_12_0.0001_5_window_12,swat,5,normal_KL,deep_mlp,256,2,0.0001,0.05416666666666666,0.05833333333333333,0.10833333333333332,0.21875,0.12333333333333334,2379110,12,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL20_181256_15_0.0001_5_window_15,swat,5,normal_KL,deep_mlp,256,2,0.0001,0.04666666666666667,0.056666666666666664,0.11000000000000001,0.26333333333333336,0.12533333333333335,2444646,15,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL20_181533_5_0.0001_6_window_5,swat,6,normal_KL,deep_mlp,256,2,0.0001,0.06999999999999999,0.08499999999999999,0.135,0.29500000000000004,0.152,1854822,5,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL20_181715_1_0.0001_6_window_1,swat,6,normal_KL,deep_mlp,256,2,0.0001,0.2,0.325,0.325,0.475,0.3425,1592678,1,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL20_181827_7_0.0001_6_window_7,swat,6,normal_KL,deep_mlp,256,2,0.0001,0.06428571428571428,0.06785714285714285,0.11785714285714284,0.28928571428571426,0.1407142857142857,1920358,7,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL20_182017_10_0.0001_6_window_10,swat,6,normal_KL,deep_mlp,256,2,0.0001,0.06000000000000001,0.06000000000000001,0.1125,0.2725,0.13075,2182502,10,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL20_182228_12_0.0001_6_window_12,swat,6,normal_KL,deep_mlp,256,2,0.0001,0.05416666666666666,0.05833333333333333,0.1125,0.16875,0.10895833333333334,2379110,12,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
